0.08, 0.17, 0.27, 0.50, 0.78, 1.08, 1.39, 1.59, 1.84, 2.13, 2.44, 2.78, 3.11, 3.34, 3.45, 3.52, 3.54, 3.50, 3.45, 3.39, -0.51, -0.84, -1.10, -1.26, -1.12, -0.68, -0.35, 0.25, 0.84, 1.23, 1.64, 1.79, 1.84, 1.51, 1.07, 0.65, 0.44, 0.38, 0.48, 0.63, 0.06, 0.06, 0.02, -0.03, -0.11, -0.15, -0.13, -0.26, -0.23, -0.23, -0.22, -0.34, -0.28, -0.50, -0.59, -0.60, -0.53, -0.52, -0.52, -0.58
0.16, 0.30, 0.51, 0.94, 1.39, 1.73, 2.00, 2.27, 2.44, 2.71, 2.98, 3.25, 3.44, 3.55, 3.63, 3.65, 3.65, 3.64, 3.62, 3.57, -0.60, -0.86, -1.06, -0.97, -0.31, 0.18, 0.59, 0.94, 1.28, 1.63, 1.79, 1.99, 1.75, 1.47, 1.17, 0.99, 0.96, 0.99, 1.06, 1.40, -0.01, -0.02, -0.09, -0.06, -0.27, -0.25, -0.27, -0.26, -0.34, -0.34, -0.37, -0.48, -0.45, -0.52, -0.43, -0.42, -0.39, -0.43, -0.46, -0.51
0.12, 0.34, 0.66, 0.92, 1.18, 1.51, 1.88, 2.21, 2.50, 2.69, 3.10, 3.37, 3.65, 3.77, 3.85, 3.87, 3.87, 3.86, 3.85, 3.82, -0.70, -1.05, -1.18, -1.01, -0.90, -0.50, -0.13, 0.45, 0.71, 1.26, 1.35, 1.58, 1.22, 0.85, 0.59, 0.35, 0.30, 0.24, 0.26, 0.36, 0.02, -0.03, -0.07, -0.02, -0.17, -0.26, -0.28, -0.21, -0.20, -0.22, -0.39, -0.41, -0.47, -0.52, -0.54, -0.59, -0.56, -0.58, -0.56, -0.60
0.47, 0.93, 1.11, 1.40, 1.67, 1.94, 2.15, 2.44, 2.76, 3.07, 3.26, 3.33, 3.37, 3.39, 3.38, 3.37, 3.37, 3.36, 3.36, 3.35, -0.58, -0.02, 0.34, 0.60, 0.98, 1.35, 1.87, 2.20, 2.35, 2.15, 1.67, 1.37, 1.19, 1.15, 1.15, 1.16, 1.17, 1.22, 1.34, 1.80, -0.19, -0.14, -0.22, -0.23, -0.19, -0.15, -0.15, -0.18, -0.27, -0.34, -0.38, -0.35, -0.30, -0.31, -0.32, -0.35, -0.35, -0.36, -0.35, -0.17
0.07, 0.19, 0.50, 0.81, 1.17, 1.50, 1.80, 2.08, 2.31, 2.58, 2.84, 3.14, 3.36, 3.53, 3.64, 3.72, 3.74, 3.75, 3.75, 3.76, -0.42, -0.88, -1.24, -1.26, -0.96, -0.41, 0.15, 0.71, 1.11, 1.34, 1.45, 1.46, 1.18, 0.85, 0.46, 0.31, 0.19, 0.26, 0.28, 0.40, -0.02, -0.13, -0.18, -0.25, -0.18, -0.33, -0.24, -0.24, -0.26, -0.38, -0.40, -0.40, -0.43, -0.38, -0.44, -0.37, -0.39, -0.38, -0.35, -0.40
0.07, 0.50, 0.92, 1.17, 1.40, 1.59, 1.74, 1.89, 2.11, 2.51, 2.76, 2.89, 2.92, 2.93, 2.95, 2.93, 2.92, 2.92, 2.91, 2.87, -0.89, -1.27, -0.96, -0.38, 0.05, 0.29, 0.58, 0.87, 1.34, 1.37, 1.24, 0.73, 0.52, 0.42, 0.40, 0.42, 0.39, 0.38, 0.36, 0.63, -0.02, -0.11, 0.01, -0.19, -0.05, -0.11, -0.12, -0.17, -0.11, -0.29, -0.26, -0.36, -0.37, -0.39, -0.38, -0.41, -0.40, -0.40, -0.39, -0.42
0.15, 0.42, 0.76, 1.05, 1.33, 1.58, 1.84, 2.02, 2.27, 2.53, 2.83, 3.05, 3.16, 3.23, 3.29, 3.27, 3.26, 3.23, 3.22, 3.18, -0.91, -1.18, -1.20, -0.82, -0.46, 0.17, 0.51, 1.14, 1.50, 2.00, 1.94, 1.81, 1.39, 1.05, 0.86, 0.74, 0.70, 0.71, 0.77, 1.00, -0.06, -0.11, -0.09, -0.04, -0.14, -0.18, -0.18, -0.17, -0.19, -0.14, -0.21, -0.31, -0.33, -0.34, -0.40, -0.42, -0.44, -0.45, -0.45, -0.40
0.15, 0.40, 0.75, 1.11, 1.40, 1.70, 1.99, 2.28, 2.59, 2.91, 3.18, 3.48, 3.63, 3.73, 3.78, 3.79, 3.79, 3.81, 3.83, 3.81, -0.67, -1.01, -1.20, -0.99, -0.65, -0.11, 0.45, 0.94, 1.27, 1.25, 1.40, 1.16, 0.82, 0.42, 0.25, 0.12, 0.15, 0.18, 0.25, 0.47, -0.05, -0.06, -0.17, -0.07, -0.20, -0.19, -0.15, -0.14, -0.21, -0.29, -0.29, -0.33, -0.37, -0.46, -0.48, -0.49, -0.47, -0.50, -0.51, -0.51
0.12, 0.23, 0.37, 0.50, 0.66, 0.79, 0.90, 1.01, 1.11, 1.21, 1.32, 1.43, 1.54, 1.62, 1.68, 1.72, 1.77, 1.83, 1.88, 1.90, -0.59, -0.71, -0.78, -0.60, -0.51, -0.31, -0.13, 0.08, 0.31, 0.76, 1.09, 1.39, 1.42, 1.52, 1.44, 1.54, 1.58, 1.63, 1.68, 1.77, 0.03, 0.06, 0.01, 0.03, 0.06, 0.06, 0.03, 0.01, -0.00, 0.01, 0.00, 0.02, 0.00, 0.04, -0.01, 0.02, -0.06, -0.06, -0.10, -0.14
0.05, 0.07, 0.11, 0.17, 0.24, 0.32, 0.42, 0.57, 0.69, 0.84, 0.94, 1.05, 1.15, 1.27, 1.36, 1.46, 1.55, 1.68, 1.78, 1.88, -0.28, -0.33, -0.44, -0.36, -0.36, -0.31, -0.36, -0.37, -0.19, -0.07, 0.26, 0.53, 0.84, 0.99, 1.18, 1.29, 1.39, 1.53, 1.48, 1.72, -0.03, -0.07, -0.13, -0.08, -0.09, -0.08, -0.08, -0.09, -0.12, -0.03, -0.08, -0.04, -0.01, -0.02, -0.02, 0.01, 0.02, 0.00, 0.05, 0.02
0.03, 0.07, 0.17, 0.32, 0.51, 0.67, 0.82, 0.94, 1.06, 1.19, 1.32, 1.47, 1.62, 1.76, 1.93, 2.08, 2.21, 2.33, 2.40, 2.46, -0.32, -0.59, -0.81, -1.02, -0.86, -0.57, -0.24, 0.04, 0.29, 0.62, 1.06, 1.45, 1.69, 1.88, 2.00, 2.03, 2.03, 1.93, 1.82, 1.77, -0.00, -0.05, -0.03, -0.07, -0.08, -0.11, -0.12, -0.14, -0.15, -0.15, -0.12, -0.12, -0.14, -0.21, -0.24, -0.23, -0.22, -0.22, -0.24, -0.31
0.06, 0.15, 0.25, 0.43, 0.63, 0.85, 1.07, 1.21, 1.33, 1.43, 1.55, 1.63, 1.70, 1.82, 1.98, 2.13, 2.27, 2.36, 2.43, 2.44, -0.40, -0.65, -0.83, -0.90, -0.80, -0.43, -0.09, 0.33, 0.64, 1.07, 1.33, 1.61, 1.84, 2.05, 2.07, 2.15, 1.94, 1.80, 1.62, 1.68, -0.02, 0.06, -0.00, 0.06, -0.12, -0.20, -0.21, -0.30, -0.24, -0.23, -0.22, -0.25, -0.28, -0.30, -0.29, -0.30, -0.28, -0.32, -0.35, -0.39
0.03, 0.09, 0.23, 0.39, 0.52, 0.73, 0.94, 1.17, 1.37, 1.57, 1.73, 1.88, 1.99, 2.21, 2.38, 2.57, 2.70, 2.79, 2.84, 2.86, -0.38, -0.62, -0.77, -0.74, -0.71, -0.56, -0.20, 0.11, 0.45, 0.75, 1.11, 1.32, 1.72, 1.80, 1.95, 1.94, 1.79, 1.62, 1.39, 1.41, -0.01, -0.04, -0.06, -0.06, -0.12, -0.15, -0.21, -0.17, -0.15, -0.18, -0.11, -0.10, -0.16, -0.20, -0.26, -0.26, -0.34, -0.34, -0.34, -0.37
0.13, 0.30, 0.43, 0.64, 0.88, 1.10, 1.32, 1.50, 1.71, 1.86, 2.10, 2.29, 2.50, 2.71, 2.87, 2.96, 3.04, 3.07, 3.08, 3.05, -0.62, -0.78, -0.81, -0.82, -0.68, -0.16, 0.30, 0.85, 1.29, 1.66, 1.94, 1.99, 1.96, 1.90, 1.73, 1.37, 1.16, 1.04, 1.07, 1.37, 0.03, 0.07, -0.07, -0.13, -0.21, -0.29, -0.22, -0.15, -0.10, -0.24, -0.29, -0.26, -0.24, -0.24, -0.21, -0.20, -0.21, -0.20, -0.21, -0.23
0.09, 0.20, 0.39, 0.63, 0.90, 1.09, 1.28, 1.43, 1.60, 1.73, 1.90, 2.08, 2.26, 2.44, 2.53, 2.60, 2.63, 2.63, 2.62, 2.60, -0.60, -0.96, -1.16, -1.09, -0.78, -0.33, 0.16, 0.68, 1.04, 1.34, 1.52, 1.60, 1.53, 1.51, 1.31, 1.11, 0.83, 0.78, 0.76, 0.97, -0.01, -0.10, -0.15, -0.20, -0.20, -0.34, -0.25, -0.17, -0.04, -0.05, -0.08, -0.13, -0.15, -0.20, -0.26, -0.23, -0.29, -0.32, -0.38, -0.33
0.12, 0.25, 0.51, 0.80, 1.08, 1.25, 1.43, 1.62, 1.80, 1.96, 2.13, 2.33, 2.49, 2.66, 2.77, 2.89, 2.93, 2.96, 2.95, 2.93, -0.62, -1.09, -1.29, -1.29, -0.99, -0.49, -0.08, 0.47, 0.86, 1.30, 1.46, 1.65, 1.56, 1.55, 1.28, 1.02, 0.76, 0.67, 0.65, 0.78, 0.05, -0.05, -0.20, -0.22, -0.24, -0.30, -0.28, -0.24, -0.15, -0.17, -0.17, -0.24, -0.26, -0.26, -0.35, -0.23, -0.26, -0.24, -0.26, -0.26
0.05, 0.15, 0.35, 0.60, 0.88, 1.09, 1.25, 1.37, 1.52, 1.62, 1.84, 2.00, 2.18, 2.30, 2.43, 2.49, 2.55, 2.57, 2.57, 2.56, -0.53, -0.83, -1.23, -1.19, -0.99, -0.49, -0.07, 0.45, 0.75, 1.04, 1.08, 1.30, 1.17, 1.18, 0.88, 0.59, 0.36, 0.29, 0.33, 0.53, -0.03, -0.05, -0.17, -0.17, -0.16, -0.23, -0.15, -0.07, -0.08, 0.01, -0.07, -0.07, -0.14, -0.18, -0.22, -0.29, -0.32, -0.29, -0.27, -0.27
0.05, 0.17, 0.33, 0.49, 0.69, 0.88, 1.05, 1.21, 1.36, 1.50, 1.69, 1.91, 2.07, 2.25, 2.37, 2.50, 2.57, 2.61, 2.62, 2.65, -0.53, -0.91, -1.02, -1.04, -0.89, -0.58, -0.05, 0.32, 0.76, 1.08, 1.36, 1.43, 1.54, 1.34, 1.20, 0.80, 0.61, 0.48, 0.52, 0.76, -0.04, -0.07, -0.16, -0.24, -0.31, -0.40, -0.33, -0.21, -0.10, -0.04, -0.04, -0.04, -0.14, -0.24, -0.33, -0.41, -0.40, -0.44, -0.52, -0.50
0.17, 0.36, 0.63, 0.91, 1.16, 1.30, 1.47, 1.63, 1.78, 1.95, 2.16, 2.30, 2.46, 2.58, 2.73, 2.77, 2.75, 2.73, 2.69, 2.60, -0.72, -1.06, -1.16, -1.10, -0.55, -0.12, 0.27, 0.82, 1.14, 1.64, 1.61, 1.78, 1.66, 1.53, 1.19, 0.93, 0.77, 0.72, 0.80, 1.07, 0.00, -0.10, -0.15, -0.27, -0.30, -0.39, -0.28, -0.17, -0.13, -0.10, -0.13, -0.22, -0.27, -0.36, -0.51, -0.53, -0.58, -0.57, -0.57, -0.59
0.18, 0.49, 0.83, 1.06, 1.27, 1.44, 1.65, 1.86, 2.06, 2.28, 2.55, 2.80, 2.98, 3.12, 3.23, 3.29, 3.34, 3.35, 3.36, 3.28, -0.80, -1.16, -0.95, -0.69, -0.31, 0.06, 0.45, 0.90, 1.42, 1.71, 1.98, 1.99, 1.99, 1.63, 1.41, 1.10, 1.10, 1.10, 1.19, 1.55, -0.01, -0.12, -0.01, -0.16, -0.17, -0.18, -0.19, -0.08, 0.06, 0.04, 0.01, -0.17, -0.19, -0.31, -0.35, -0.42, -0.37, -0.39, -0.42, -0.49
