8.18,9.16,9.62,9.88,9.06,10.05,10.47,9.02,7.99,8.5,9.09,9.45,9.63,0,0,0,0,0,0,0
1,1.27,1.52,2,2.03,2.01,1.99,1.71,-0.24,-0.18,-0.15,0,0,0,0,0,0,0,0,0
-0.22,-0.64,-0.81,-1.22,-1.14,-1.23,-1.19,-1.11,0.49,0.48,0.42,0,0,0,0,0,0,0,0,0
8.13,9.12,9.56,7.95,8.4,8.96,9.98,10.44,8.72,9.31,9.68,0,0,0,0,0,0,0,0,0
0.63,0.96,1.25,1.57,1.88,1.88,1.82,1.64,-0.4,-0.43,-0.38,-0.35,-0.36,0,0,0,0,0,0,0
-0.05,-0.53,-0.67,-0.99,-0.91,-1,-0.98,-0.83,0.36,0.41,0.34,0.22,0.27,0,0,0,0,0,0,0
8.13,9.1,9.6,9.75,8.16,8.78,9.53,9.98,8.1,8.65,9.19,9.59,9.72,0,0,0,0,0,0,0
0.16,0.3,0.44,0.71,0.97,1.52,1.41,1.42,1.31,-0.47,-0.51,-0.47,-0.46,0,0,0,0,0,0,0
0.04,-0.3,-0.42,-0.37,-0.67,-1.11,-1.26,-1.04,-1.14,0.36,0.38,0.32,0.19,0,0,0,0,0,0,0
8.39,8.86,9.36,9.84,10.25,8.91,9.62,10.27,10.71,8.15,8.62,9.2,9.55,0,0,0,0,0,0,0
0.71,0.85,1.08,1.38,1.75,2.43,2.45,2.4,-0.28,-0.29,-0.22,-0.19,0,0,0,0,0,0,0,0
-0.22,-0.62,-0.7,-0.79,-1.02,-1.52,-1.52,-1.49,0.46,0.54,0.4,0.35,0,0,0,0,0,0,0,0
8.24,8.74,9.25,9.76,10.09,8.7,9.39,10.32,8.06,8.6,9.16,9.5,0,0,0,0,0,0,0,0
0.79,1.02,1.3,1.58,1.99,2.4,2.41,2.35,2.13,-0.25,-0.3,-0.26,-0.17,-0.16,0,0,0,0,0,0
-0.51,-0.84,-0.84,-1,-1.25,-1.35,-1.41,-1.48,-1.45,0.22,0.29,0.21,0.18,0.13,0,0,0,0,0,0
8.4,8.88,9.37,9.88,10.07,8.72,9.3,10.02,10.36,7.92,8.43,8.9,9.36,9.59,0,0,0,0,0,0
1.55,1.79,2.12,2.48,2.9,2.93,2.89,2.73,-0.23,-0.19,-0.12,0,0,0,0,0,0,0,0,0
-0.63,-0.87,-1.02,-1.28,-1.68,-1.8,-1.91,-1.79,0.57,0.45,0.4,0,0,0,0,0,0,0,0,0
